#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Charge_End_Current(mA),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,125,2041.529362
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,130,2038.272458
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,140,2031.493644
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,145,2029.507916
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,150,2027.607869
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,155,2024.378366
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,160,2021.083929
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,170,2015.802603
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,180,2010.577646
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,185,2007.522764
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,190,2003.987114
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,200,1999.421584
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,205,1995.743557
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,210,1991.902549
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,215,1987.75994
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,220,1984.962505
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,225,1982.097592
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,230,1978.018837
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,235,1973.632546
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,245,1967.763823
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,250,1964.042623
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,260,1955.597803
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,265,1953.060388
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,270,1950.036689
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,275,1945.970051
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,280,1941.472546
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,290,1936.673452
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,295,1932.180223
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,300,1927.793931
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,310,1923.392789
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,320,1917.354267
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,325,1914.00699
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,330,1910.756599
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,335,1908.931338
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,340,1906.95785
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,345,1904.024081
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,350,1900.372547
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,355,1897.01519
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,365,1892.464675
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,370,1889.989086
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,375,1886.738103
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,385,1879.959289
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,395,1875.932967
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,400,1873.04605
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,405,1869.956696
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,415,1864.377474
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,425,1860.615161
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,430,1857.952145
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,435,1854.828897
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,440,1851.404732
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,450,1847.556682
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,460,1842.125611
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,465,1839.214195
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,470,1836.345429
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,480,1832.382763
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,485,1830.368719
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,490,1827.619852
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,495,1824.266355
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,5,2517.39477
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,10,2502.910482
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,15,2489.014668
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,20,2477.232143
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,25,2468.298257
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,30,2455.047376
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,35,2447.983713
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,40,2438.119534
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,45,2429.272959
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,50,2421.057767
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,55,2410.541181
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,60,2400.170068
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,65,2393.587018
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,70,2383.177438
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,75,2376.82935
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,80,2368.310658
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,85,2358.380501
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,90,2347.938216
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,95,2340.455576
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,100,2336.176658
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,105,2326.147959
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,110,2314.26977
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,115,2303.286565
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,120,2295.408163
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,125,2288.047127
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,130,2282.308673
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,135,2270.625
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,140,2262.181122
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,145,2253.641278
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,150,2249.417702
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,155,2244.569012
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,160,2233.536107
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,165,2225.146684
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,170,2216.801948
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,180,2208.276644
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,185,2199.053997
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,190,2191.086435
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,195,2182.436224
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,200,2176.798966
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,205,2173.075312
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,210,2165.212335
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,215,2159.528166
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,220,2153.373016
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,225,2148.136338
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,230,2143.416722
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,235,2137.041976
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,240,2128.080848
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,245,2119.402473
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,250,2111.018446
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,255,2104.552252
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,260,2097.270408
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,265,2088.899075
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,270,2084.169501
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,275,2079.923469
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,280,2072.564935
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,285,2066.427821
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,290,2063.808309
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,300,2055.260618
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,305,2046.243622
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,310,2037.33217
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,315,2030.787628
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,320,2022.631195
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,325,2014.535502
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,330,2008.94983
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,335,2000.350765
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,345,1990.171485
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,350,1984.652732
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,355,1976.814703
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,360,1970.708283
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,365,1962.047498
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,370,1957.891526
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,375,1953.603316
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,380,1945.892857
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,385,1937.238824
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,390,1932.452624
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,395,1922.870879
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,400,1913.605442
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,405,1905.062181
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,410,1898.041717
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,415,1888.874072
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,420,1881.22449
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,425,1873.405612
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,430,1861.335034
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,435,1850.979824
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,440,1843.599258
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,445,1838.258929
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,450,1826.075073
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,455,1820.256083
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,460,1812.301587
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,465,1806.133078
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,470,1797.538265
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,475,1789.983702
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,480,1782.993197
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,485,1774.271896
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,490,1768.22479
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,495,1759.560529
datasheet_49.pdf,2500,3.7,4.2,1750,50,2.75,2500,500,1751.569859
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,45,1289.834383
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,135,1282.290139
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,280,1274.290353
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,380,1270.547406
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,490,1266.586421
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,660,1262.797684
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,695,1259.05692
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,720,1255.37415
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,750,1251.50328
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,870,1247.588248
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,985,1243.647714
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1010,1240.196697
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1035,1236.49341
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1060,1232.767857
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1130,1224.631459
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1225,1220.844887
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1370,1216.91858
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1550,1213.084326
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1595,1209.41882
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1615,1206.022872
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1635,1202.065848
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1715,1197.891045
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1790,1193.968337
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1835,1190.360042
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1925,1182.710763
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,1980,1178.676917
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2080,1174.848376
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2225,1171.040036
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2300,1167.145408
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2350,1163.602244
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2470,1159.52038
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2565,1155.777967
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2590,1152.328181
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2725,1147.972434
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2785,1144.283673
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,2885,1140.447057
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,3025,1132.921691
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,3180,1128.908088
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,3355,1125.074642
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,3470,1121.293359
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,3480,1118.72449
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,3490,1114.483418
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,3520,1109.963557
datasheet_54.pdf,1100,3.6,4,770,22,2.75,1100,3570,1106.125638
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,5,1972.16815
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,10,1965.380405
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,15,1961.925287
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,20,1954.844007
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,25,1950.762599
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,30,1948.014629
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,35,1941.930077
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,40,1937.826541
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,45,1935.209601
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,50,1930.555556
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,55,1925.389984
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,60,1921.789105
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,65,1918.324492
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,70,1914.112388
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,75,1910.482259
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,80,1907.498632
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,85,1904.454023
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,100,1897.943433
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,115,1893.942878
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,120,1890.166028
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,130,1882.352941
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,135,1880.22466
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,140,1877.234994
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,145,1873.638838
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,155,1868.494572
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,160,1865.421456
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,165,1861.646383
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,170,1857.834241
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,180,1853.728623
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,185,1850.646552
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,190,1847.3093
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,195,1844.239812
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,200,1838.122605
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,205,1831.02422
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,220,1824.712644
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,225,1822.211579
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,230,1819.22675
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,240,1814.263323
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,255,1810.501976
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,260,1808.490916
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,265,1806.089744
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,290,1799.738342
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,315,1793.245704
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,320,1790.093049
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,335,1784.717868
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,345,1780.041797
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,350,1777.361319
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,355,1774.485153
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,365,1771.164338
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,380,1765.994675
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,395,1758.891781
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,400,1756.989748
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,405,1752.742947
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,410,1746.264368
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,415,1741.618774
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,420,1734.482759
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,425,1728.750756
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,430,1723.060345
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,435,1716.766136
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,440,1710.429621
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,445,1703.807471
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,450,1699.84326
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,455,1692.369093
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,460,1686.961207
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,465,1680.236271
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,470,1673.371648
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,475,1666.507024
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,480,1659.59328
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,485,1653.017241
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,490,1647.727273
datasheet_57.pdf,1900,3.7,4.2,1330,38,2.75,1900,495,1642.928536
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,5,2742.677735
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,10,2722.630907
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,15,2701.570881
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,20,2688.308371
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,25,2673.668126
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,30,2664.798851
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,35,2654.520161
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,40,2648.499361
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,45,2637.757079
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,50,2628.405705
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,55,2619.655971
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,60,2612.588944
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,65,2601.365205
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,70,2595.690531
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,75,2590.818788
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,80,2581.382793
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,85,2576.490066
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,90,2568.314176
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,95,2559.627665
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,95,2559.582535
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,100,2554.211198
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,105,2549.350788
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,110,2545.768412
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,115,2542.021241
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,120,2537.250901
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,125,2528.439153
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,130,2520.572584
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,135,2512.479475
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,140,2506.446192
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,145,2498.077196
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,150,2490.9849
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,155,2482.109927
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,160,2474.089099
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,165,2468.642241
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,170,2459.585639
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,175,2452.930698
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,180,2446.828438
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,185,2436.357148
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,190,2429.744572
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,195,2420.233534
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,200,2414.330846
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,205,2406.508089
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,210,2399.415205
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,215,2392.710089
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,220,2384.9553
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,225,2380.576081
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,230,2374.947637
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,235,2367.566469
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,240,2362.039493
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,245,2357.512462
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,250,2350.872712
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,255,2341.639299
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,260,2331.221797
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,265,2322.217661
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,270,2310.315355
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,275,2303.394243
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,280,2291.169495
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,285,2282.782567
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,290,2272.020827
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,295,2263.537676
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,300,2252.578839
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,305,2243.727827
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,310,2232.904579
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,315,2223.922414
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,320,2213.756614
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,325,2204.302363
